"FilePath","FileName","Extension","Encoding","Size"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\requests\compat.py","compat.py",".py","UTF-8 或 ASCII","1822"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\requests\cookies.py","cookies.py",".py","UTF-8 或 ASCII","18590"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\requests\exceptions.py","exceptions.py",".py","UTF-8 或 ASCII","4272"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\requests\help.py","help.py",".py","UTF-8 或 ASCII","3813"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\requests\hooks.py","hooks.py",".py","UTF-8 或 ASCII","733"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\requests\models.py","models.py",".py","UTF-8 或 ASCII","35575"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\requests\packages.py","packages.py",".py","UTF-8 或 ASCII","1057"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\requests\sessions.py","sessions.py",".py","UTF-8 或 ASCII","30495"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\requests\status_codes.py","status_codes.py",".py","UTF-8 (含非ASCII字符)","4322"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\requests\structures.py","structures.py",".py","UTF-8 或 ASCII","2912"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\requests\utils.py","utils.py",".py","UTF-8 或 ASCII","33225"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\resolvelib\__init__.py","__init__.py",".py","UTF-8 或 ASCII","541"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\resolvelib\providers.py","providers.py",".py","UTF-8 或 ASCII","8914"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\resolvelib\reporters.py","reporters.py",".py","UTF-8 或 ASCII","2037"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\resolvelib\structs.py","structs.py",".py","UTF-8 或 ASCII","6420"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\resolvelib\resolvers\__init__.py","__init__.py",".py","UTF-8 或 ASCII","640"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\resolvelib\resolvers\abstract.py","abstract.py",".py","UTF-8 或 ASCII","1558"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\resolvelib\resolvers\criterion.py","criterion.py",".py","UTF-8 或 ASCII","1768"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\resolvelib\resolvers\exceptions.py","exceptions.py",".py","UTF-8 或 ASCII","1768"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\resolvelib\resolvers\resolution.py","resolution.py",".py","UTF-8 或 ASCII","23994"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\__init__.py","__init__.py",".py","UTF-8 或 ASCII","6090"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\__main__.py","__main__.py",".py","UTF-8 (含中文)","7896"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\_cell_widths.py","_cell_widths.py",".py","UTF-8 或 ASCII","10209"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\_emoji_codes.py","_emoji_codes.py",".py","UTF-8 (含非ASCII字符)","140235"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\_emoji_replace.py","_emoji_replace.py",".py","UTF-8 或 ASCII","1064"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\_export_format.py","_export_format.py",".py","UTF-8 或 ASCII","2128"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\_extension.py","_extension.py",".py","UTF-8 或 ASCII","265"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\_fileno.py","_fileno.py",".py","UTF-8 或 ASCII","799"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\_inspect.py","_inspect.py",".py","UTF-8 或 ASCII","9656"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\_log_render.py","_log_render.py",".py","UTF-8 或 ASCII","3225"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\_loop.py","_loop.py",".py","UTF-8 或 ASCII","1236"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\_null_file.py","_null_file.py",".py","UTF-8 或 ASCII","1394"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\_palettes.py","_palettes.py",".py","UTF-8 或 ASCII","7063"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\_pick.py","_pick.py",".py","UTF-8 或 ASCII","423"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\_ratio.py","_ratio.py",".py","UTF-8 或 ASCII","5325"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\_spinners.py","_spinners.py",".py","UTF-8 (含非ASCII字符)","19919"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\_stack.py","_stack.py",".py","UTF-8 或 ASCII","351"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\_timer.py","_timer.py",".py","UTF-8 或 ASCII","417"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\_win32_console.py","_win32_console.py",".py","UTF-8 或 ASCII","22755"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\_windows_renderer.py","_windows_renderer.py",".py","UTF-8 或 ASCII","2783"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\_windows.py","_windows.py",".py","UTF-8 或 ASCII","1925"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\_wrap.py","_wrap.py",".py","UTF-8 (含中文)","3404"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\abc.py","abc.py",".py","UTF-8 或 ASCII","890"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\align.py","align.py",".py","UTF-8 或 ASCII","10324"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\ansi.py","ansi.py",".py","UTF-8 (含非ASCII字符)","6921"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\bar.py","bar.py",".py","UTF-8 (含非ASCII字符)","3263"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\box.py","box.py",".py","UTF-8 (含非ASCII字符)","10686"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\cells.py","cells.py",".py","UTF-8 (含中文)","5130"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\color_triplet.py","color_triplet.py",".py","UTF-8 或 ASCII","1054"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\color.py","color.py",".py","UTF-8 (含非ASCII字符)","18211"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\columns.py","columns.py",".py","UTF-8 或 ASCII","7131"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\console.py","console.py",".py","UTF-8 (含非ASCII字符)","100849"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\constrain.py","constrain.py",".py","UTF-8 或 ASCII","1288"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\containers.py","containers.py",".py","UTF-8 或 ASCII","5502"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\control.py","control.py",".py","UTF-8 (含非ASCII字符)","6487"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\default_styles.py","default_styles.py",".py","UTF-8 或 ASCII","8257"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\diagnose.py","diagnose.py",".py","UTF-8 或 ASCII","1025"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\emoji.py","emoji.py",".py","UTF-8 或 ASCII","2367"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\errors.py","errors.py",".py","UTF-8 或 ASCII","642"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\file_proxy.py","file_proxy.py",".py","UTF-8 或 ASCII","1683"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\filesize.py","filesize.py",".py","UTF-8 或 ASCII","2484"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\highlighter.py","highlighter.py",".py","UTF-8 或 ASCII","9586"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\json.py","json.py",".py","UTF-8 或 ASCII","5031"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\jupyter.py","jupyter.py",".py","UTF-8 或 ASCII","3252"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\layout.py","layout.py",".py","UTF-8 (含非ASCII字符)","14004"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\live_render.py","live_render.py",".py","UTF-8 或 ASCII","3521"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\live.py","live.py",".py","UTF-8 或 ASCII","15180"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\logging.py","logging.py",".py","UTF-8 或 ASCII","12468"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\markup.py","markup.py",".py","UTF-8 或 ASCII","8451"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\measure.py","measure.py",".py","UTF-8 或 ASCII","5305"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\padding.py","padding.py",".py","UTF-8 或 ASCII","4908"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\pager.py","pager.py",".py","UTF-8 (含非ASCII字符)","828"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\palette.py","palette.py",".py","UTF-8 (含非ASCII字符)","3396"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\panel.py","panel.py",".py","UTF-8 或 ASCII","11157"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\pretty.py","pretty.py",".py","UTF-8 或 ASCII","36391"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\progress_bar.py","progress_bar.py",".py","UTF-8 (含非ASCII字符)","8162"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\progress.py","progress.py",".py","UTF-8 (含非ASCII字符)","60408"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\prompt.py","prompt.py",".py","UTF-8 或 ASCII","12447"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\protocol.py","protocol.py",".py","UTF-8 或 ASCII","1391"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\region.py","region.py",".py","UTF-8 或 ASCII","166"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\repr.py","repr.py",".py","UTF-8 或 ASCII","4431"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\rule.py","rule.py",".py","UTF-8 (含非ASCII字符)","4602"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\scope.py","scope.py",".py","UTF-8 或 ASCII","2843"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\screen.py","screen.py",".py","UTF-8 或 ASCII","1591"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\segment.py","segment.py",".py","UTF-8 或 ASCII","24743"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\spinner.py","spinner.py",".py","UTF-8 或 ASCII","4214"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\status.py","status.py",".py","UTF-8 或 ASCII","4424"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\style.py","style.py",".py","UTF-8 或 ASCII","27059"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\styled.py","styled.py",".py","UTF-8 或 ASCII","1258"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\syntax.py","syntax.py",".py","UTF-8 (含非ASCII字符)","36371"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\table.py","table.py",".py","UTF-8 或 ASCII","40049"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\terminal_theme.py","terminal_theme.py",".py","UTF-8 或 ASCII","3370"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\text.py","text.py",".py","UTF-8 (含非ASCII字符)","47552"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\theme.py","theme.py",".py","UTF-8 或 ASCII","3771"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\themes.py","themes.py",".py","UTF-8 或 ASCII","102"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\traceback.py","traceback.py",".py","UTF-8 (含中文)","35861"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\rich\tree.py","tree.py",".py","UTF-8 (含非ASCII字符)","9451"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\tomli\__init__.py","__init__.py",".py","UTF-8 或 ASCII","314"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\tomli\_parser.py","_parser.py",".py","UTF-8 或 ASCII","25591"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\tomli\_re.py","_re.py",".py","UTF-8 或 ASCII","3171"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\tomli\_types.py","_types.py",".py","UTF-8 或 ASCII","254"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\tomli_w\__init__.py","__init__.py",".py","UTF-8 或 ASCII","169"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\tomli_w\_writer.py","_writer.py",".py","UTF-8 或 ASCII","6961"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\truststore\__init__.py","__init__.py",".py","UTF-8 或 ASCII","1320"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\truststore\_api.py","_api.py",".py","UTF-8 或 ASCII","11234"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\truststore\_macos.py","_macos.py",".py","UTF-8 或 ASCII","20503"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\truststore\_openssl.py","_openssl.py",".py","UTF-8 或 ASCII","2324"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\truststore\_ssl_constants.py","_ssl_constants.py",".py","UTF-8 或 ASCII","1130"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\truststore\_windows.py","_windows.py",".py","UTF-8 或 ASCII","17993"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\urllib3\__init__.py","__init__.py",".py","UTF-8 或 ASCII","3333"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\urllib3\_collections.py","_collections.py",".py","UTF-8 或 ASCII","11372"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\urllib3\_version.py","_version.py",".py","UTF-8 或 ASCII","64"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\urllib3\connection.py","connection.py",".py","UTF-8 或 ASCII","20314"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\urllib3\connectionpool.py","connectionpool.py",".py","UTF-8 或 ASCII","40408"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\urllib3\exceptions.py","exceptions.py",".py","UTF-8 或 ASCII","8217"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\urllib3\fields.py","fields.py",".py","UTF-8 或 ASCII","8579"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\urllib3\filepost.py","filepost.py",".py","UTF-8 或 ASCII","2440"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\urllib3\poolmanager.py","poolmanager.py",".py","UTF-8 或 ASCII","19990"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\urllib3\request.py","request.py",".py","UTF-8 或 ASCII","6691"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\urllib3\response.py","response.py",".py","UTF-8 或 ASCII","30641"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\urllib3\contrib\__init__.py","__init__.py",".py","空檔案","0"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\urllib3\contrib\_appengine_environ.py","_appengine_environ.py",".py","UTF-8 或 ASCII","957"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\urllib3\contrib\appengine.py","appengine.py",".py","UTF-8 或 ASCII","11036"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\urllib3\contrib\ntlmpool.py","ntlmpool.py",".py","UTF-8 或 ASCII","4528"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\urllib3\contrib\pyopenssl.py","pyopenssl.py",".py","UTF-8 或 ASCII","17081"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\urllib3\contrib\securetransport.py","securetransport.py",".py","UTF-8 或 ASCII","34446"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\urllib3\contrib\socks.py","socks.py",".py","UTF-8 或 ASCII","7097"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\urllib3\contrib\_securetransport\__init__.py","__init__.py",".py","空檔案","0"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\urllib3\contrib\_securetransport\bindings.py","bindings.py",".py","UTF-8 或 ASCII","17632"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\urllib3\contrib\_securetransport\low_level.py","low_level.py",".py","UTF-8 或 ASCII","13922"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\urllib3\packages\__init__.py","__init__.py",".py","空檔案","0"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\urllib3\packages\six.py","six.py",".py","UTF-8 或 ASCII","34665"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\urllib3\packages\backports\__init__.py","__init__.py",".py","空檔案","0"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\urllib3\packages\backports\makefile.py","makefile.py",".py","UTF-8 或 ASCII","1417"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\urllib3\packages\backports\weakref_finalize.py","weakref_finalize.py",".py","UTF-8 或 ASCII","5343"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\urllib3\util\__init__.py","__init__.py",".py","UTF-8 或 ASCII","1155"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\urllib3\util\connection.py","connection.py",".py","UTF-8 或 ASCII","4901"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\urllib3\util\proxy.py","proxy.py",".py","UTF-8 或 ASCII","1605"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\urllib3\util\queue.py","queue.py",".py","UTF-8 或 ASCII","498"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\urllib3\util\request.py","request.py",".py","UTF-8 或 ASCII","3997"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\urllib3\util\response.py","response.py",".py","UTF-8 或 ASCII","3510"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\urllib3\util\retry.py","retry.py",".py","UTF-8 或 ASCII","22050"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\urllib3\util\ssl_.py","ssl_.py",".py","UTF-8 或 ASCII","17460"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\urllib3\util\ssl_match_hostname.py","ssl_match_hostname.py",".py","UTF-8 或 ASCII","5758"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\urllib3\util\ssltransport.py","ssltransport.py",".py","UTF-8 或 ASCII","6895"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\urllib3\util\timeout.py","timeout.py",".py","UTF-8 或 ASCII","10168"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\urllib3\util\url.py","url.py",".py","UTF-8 或 ASCII","14296"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip\_vendor\urllib3\util\wait.py","wait.py",".py","UTF-8 或 ASCII","5403"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip-25.2.dist-info\entry_points.txt","entry_points.txt",".txt","UTF-8 或 ASCII","87"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip-25.2.dist-info\top_level.txt","top_level.txt",".txt","UTF-8 或 ASCII","4"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip-25.2.dist-info\licenses\AUTHORS.txt","AUTHORS.txt",".txt","UTF-8 (含非ASCII字符)","11385"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip-25.2.dist-info\licenses\LICENSE.txt","LICENSE.txt",".txt","UTF-8 或 ASCII","1093"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip-25.2.dist-info\licenses\src\pip\_vendor\cachecontrol\LICENSE.txt","LICENSE.txt",".txt","UTF-8 或 ASCII","558"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip-25.2.dist-info\licenses\src\pip\_vendor\dependency_groups\LICENSE.txt","LICENSE.txt",".txt","UTF-8 或 ASCII","1099"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip-25.2.dist-info\licenses\src\pip\_vendor\distlib\LICENSE.txt","LICENSE.txt",".txt","UTF-8 或 ASCII","14531"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip-25.2.dist-info\licenses\src\pip\_vendor\idna\LICENSE.md","LICENSE.md",".md","UTF-8 或 ASCII","1541"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pip-25.2.dist-info\licenses\src\pip\_vendor\urllib3\LICENSE.txt","LICENSE.txt",".txt","UTF-8 或 ASCII","1115"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\platformdirs\__init__.py","__init__.py",".py","UTF-8 或 ASCII","22284"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\platformdirs\__main__.py","__main__.py",".py","UTF-8 或 ASCII","1493"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\platformdirs\android.py","android.py",".py","UTF-8 或 ASCII","9013"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\platformdirs\api.py","api.py",".py","UTF-8 或 ASCII","9281"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\platformdirs\macos.py","macos.py",".py","UTF-8 或 ASCII","6322"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\platformdirs\unix.py","unix.py",".py","UTF-8 或 ASCII","10458"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\platformdirs\version.py","version.py",".py","UTF-8 或 ASCII","704"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\platformdirs\windows.py","windows.py",".py","UTF-8 或 ASCII","10125"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pluggy\__init__.py","__init__.py",".py","UTF-8 或 ASCII","811"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pluggy\_callers.py","_callers.py",".py","UTF-8 或 ASCII","5991"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pluggy\_hooks.py","_hooks.py",".py","UTF-8 或 ASCII","25218"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pluggy\_manager.py","_manager.py",".py","UTF-8 或 ASCII","20219"
"C:\D\fold7\AIVA-git\.venv\Lib\site-packages\pluggy\_result.py","_result.py",".py","UTF-8 或 ASCII","3098"
